POS,Nombre d'apparitions,Frequence d'apparition
n(sing),84,0.14685
"v(fin,pres,lex)",49,0.08566
adv(gener),44,0.07692
pron(poss),42,0.07343
adp(),36,0.06294
"v(fin,pres,aux_cop)",35,0.06119
"pron(pers,3,sing)",23,0.04021
adj(),22,0.03846
adv(neg),21,0.03671
"pron(pers,2,plu)",21,0.03671
v(infin),20,0.03497
"v(participle,past)",19,0.03322
conj(coord),18,0.03147
art(def),17,0.02972
pron(rel),13,0.02273
"pron(pers,1,sing)",13,0.02273
conj(subord),12,0.02098
pron(dem),8,0.01399
n(plu),8,0.01399
pron(indef),8,0.01399
n(prop),8,0.01399
art(indef),7,0.01224
v(imp),5,0.00874
pronadv(rel),5,0.00874
adv(dem),5,0.00874
num(indef),4,0.00699
"pron(pers,1,plu)",4,0.00699
interj(),3,0.00524
"v(fin,past,aux_cop)",3,0.00524
conj(comp),2,0.0035
"pron(pers,2,sing)",2,0.0035
"pron(refl,2,sing)",1,0.00175
"adv(neg)+v(fin,past,aux_cop)",1,0.00175
num(ord),1,0.00175
"v(fin,past,lex)",1,0.00175
"pron(pers,3,sing)+adv(neg)",1,0.00175
adv(resum),1,0.00175
adp()+art(def),1,0.00175
pronadv(dem),1,0.00175
punc(quest),1,0.00175
"v(participle,pres)",1,0.00175
"pron(pers,1,sing)+adv(neg)",1,0.00175
