POS,Nombre d'apparitions,Frequence d'apparition
n(sing),67,0.25283
adp(),24,0.09057
pron(poss),23,0.08679
adj(),17,0.06415
adv(gener),16,0.06038
"pron(pers,1,sing)",12,0.04528
n(prop),12,0.04528
conj(coord),10,0.03774
v(infin),9,0.03396
"v(fin,pres,aux_cop)",9,0.03396
"pron(pers,3,sing)",9,0.03396
"v(fin,pres,lex)",8,0.03019
art(def),7,0.02642
adv(neg),5,0.01887
v(imp),4,0.01509
adv(dem),4,0.01509
interj(),4,0.01509
"pron(pers,2,plu)",3,0.01132
"v(participle,past)",3,0.01132
misc(),3,0.01132
num(indef),3,0.01132
"pron(pers,1,plu)",2,0.00755
art(indef),2,0.00755
conj(comp),2,0.00755
conj(subord),1,0.00377
"v(fin,past,aux_cop)+pron(pers,3,sing)+pron(pers,1,sing)",1,0.00377
art(def)+n(sing),1,0.00377
pron(rel),1,0.00377
pron(inter),1,0.00377
"pron(pers,1,sing)+adv(neg)",1,0.00377
num(card),1,0.00377
