POS,Nombre d'apparitions,Frequence d'apparition
n(sing),60,0.18349
adv(gener),33,0.10092
adp(),30,0.09174
adj(),18,0.05505
"v(fin,pres,aux_cop)",17,0.05199
v(infin),14,0.04281
"v(fin,pres,lex)",14,0.04281
conj(coord),13,0.03976
n(prop),13,0.03976
art(def),12,0.0367
"v(participle,past)",11,0.03364
pron(poss),10,0.03058
"pron(pers,2,plu)",8,0.02446
pron(dem),7,0.02141
v(imp),6,0.01835
pron(rel),5,0.01529
"pron(pers,2,sing)",5,0.01529
n(plu),4,0.01223
pronadv(rel),3,0.00917
conj(subord),3,0.00917
"pron(pers,3,sing)",3,0.00917
pron(indef),3,0.00917
"v(fin,past,lex)",2,0.00612
art(def)+adj(),2,0.00612
"pron(pers,1,plu)",2,0.00612
adv(dem),2,0.00612
art(indef),2,0.00612
"v(fin,past,aux_cop)",2,0.00612
num(indef),1,0.00306
adv(inter),1,0.00306
"pron(pers,3,sing)+adv(neg)",1,0.00306
punc(quest),1,0.00306
interj(),1,0.00306
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00306
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00306
"pron(pers,3,sing)+pron(pers,1,sing)+v(fin,past,aux_cop)",1,0.00306
adp()+art(def),1,0.00306
"pron(pers,3,plu)",1,0.00306
"pron(pers,3,sing)+interj()",1,0.00306
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00306
art(def)+n(sing),1,0.00306
"pronadv(pers)+v(fin,pres,lex)",1,0.00306
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00306
adv(rel),1,0.00306
"pron(pers,3,sing)+conj(subord)",1,0.00306
"pron(pers,1,sing)",1,0.00306
adv(resum),1,0.00306
adv(neg),1,0.00306
"pron(pers,3,sing)+v(fin,past,aux_cop)",1,0.00306
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00306
conj(comp),1,0.00306
