POS,Nombre d'apparitions,Frequence d'apparition
"v(participle,past)",21,0.11732
n(sing),20,0.11173
adv(gener),19,0.10615
"v(fin,pres,aux_cop)",18,0.10056
adp(),14,0.07821
art(def),10,0.05587
v(infin),8,0.04469
n(prop),7,0.03911
"v(fin,pres,lex)",7,0.03911
adj(),5,0.02793
conj(coord),5,0.02793
"pron(pers,3,sing)",5,0.02793
n(plu),4,0.02235
"pron(pers,2,plu)",3,0.01676
pronadv(rel),3,0.01676
art(def)+n(sing),3,0.01676
conj(subord),3,0.01676
v(imp),2,0.01117
pron(dem),2,0.01117
adv(dem),2,0.01117
"pron(pers,3,sing)+interj()",2,0.01117
pron(indef),2,0.01117
art(indef),2,0.01117
pron(rel),1,0.00559
pron(inter),1,0.00559
pron(rel)+adv(dem),1,0.00559
"adv(gener)+v(fin,pres,lex)",1,0.00559
num(card),1,0.00559
adv(neg),1,0.00559
"conj(subord)+pron(pers,3,sing)+pron(indef)",1,0.00559
"v(fin,past,aux_cop)",1,0.00559
num(indef),1,0.00559
pronadv(dem),1,0.00559
"pron(pers,1,sing)",1,0.00559
adp()+art(def),1,0.00559
