POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.17928
adj(),19,0.0757
conj(coord),18,0.07171
adp(),16,0.06375
adv(gener),15,0.05976
pron(poss),14,0.05578
punc(quest),13,0.05179
v(infin),12,0.04781
"pron(pers,1,sing)",10,0.03984
"pron(pers,2,sing)",9,0.03586
"v(fin,pres,lex)",9,0.03586
"v(fin,pres,aux_cop)",8,0.03187
"v(participle,past)",7,0.02789
v(imp),6,0.0239
adv(),5,0.01992
"pron(pers,2,plu)",5,0.01992
adv(neg),4,0.01594
interj(),4,0.01594
pron(indef),3,0.01195
art(def),3,0.01195
n(plu),3,0.01195
conj(subord),2,0.00797
"v(fin,past,aux_cop)",2,0.00797
num(indef),2,0.00797
pronadv(dem),2,0.00797
art(indef),2,0.00797
adv(dem),2,0.00797
art(def)+n(sing),1,0.00398
"pron(refl,2,sing)",1,0.00398
pron(rel),1,0.00398
art(def)+adj(),1,0.00398
"pron(pers,3,sing)+adv(neg)",1,0.00398
misc(),1,0.00398
pron(dem),1,0.00398
adv(resum),1,0.00398
"v(fin,past,lex)",1,0.00398
"adv(indef)+pron(pers,3,sing)",1,0.00398
n(prop),1,0.00398
