POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.13678
n(prop),33,0.1003
adp(),27,0.08207
n(plu),25,0.07599
adv(gener),23,0.06991
conj(coord),21,0.06383
art(def),19,0.05775
"v(fin,pres,lex)",19,0.05775
adj(),18,0.05471
v(infin),12,0.03647
adv(neg),11,0.03343
"v(fin,pres,aux_cop)",11,0.03343
adv(dem),9,0.02736
pron(poss),8,0.02432
"pron(pers,3,sing)",7,0.02128
num(indef),4,0.01216
art(indef),4,0.01216
misc(),4,0.01216
pron(dem),4,0.01216
"pron(pers,2,plu)",3,0.00912
"pron(pers,1,plu)",3,0.00912
v(imp),3,0.00912
"pron(pers,3,plu)",2,0.00608
"pron(pers,1,sing)",2,0.00608
"v(fin,past,lex)",2,0.00608
interj(),2,0.00608
pron(rel)+pronadv(pers),1,0.00304
n(sing)+adp(),1,0.00304
"v(fin,past,aux_cop)",1,0.00304
pron(indef),1,0.00304
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00304
pronadv(prep),1,0.00304
"v(participle,past)",1,0.00304
art(def)+n(sing),1,0.00304
