POS,Nombre d'apparitions,Frequence d'apparition
n(sing),26,0.17568
adp(),15,0.10135
"pron(pers,1,plu)",15,0.10135
adj(),10,0.06757
"v(fin,pres,lex)",9,0.06081
v(infin),8,0.05405
pron(poss),7,0.0473
"v(fin,pres,aux_cop)",7,0.0473
adv(gener),6,0.04054
"v(participle,past)",5,0.03378
conj(coord),5,0.03378
n(plu),4,0.02703
"pron(pers,3,sing)",3,0.02027
"pron(pers,2,plu)",3,0.02027
art(indef),3,0.02027
v(imp),3,0.02027
num(indef),3,0.02027
n(prop),3,0.02027
"v(fin,past,lex)",3,0.02027
"pron(pers,1,sing)",1,0.00676
"v(fin,past,aux_cop)",1,0.00676
interj(),1,0.00676
art(def),1,0.00676
pron(indef),1,0.00676
misc(),1,0.00676
adv(neg),1,0.00676
v(prtcl),1,0.00676
conj(subord),1,0.00676
"pron(pers,3,plu)",1,0.00676
