POS,Nombre d'apparitions,Frequence d'apparition
n(sing),17,0.10494
"v(fin,pres,lex)",15,0.09259
adp(),14,0.08642
"pron(pers,3,sing)",13,0.08025
v(infin),11,0.0679
conj(coord),10,0.06173
adv(gener),8,0.04938
"v(fin,pres,aux_cop)",8,0.04938
adj(),6,0.03704
adv(neg),5,0.03086
adv(inter),5,0.03086
"pron(pers,2,plu)",5,0.03086
v(imp),5,0.03086
interj(),4,0.02469
adv(dem),4,0.02469
n(prop),3,0.01852
pron(rel),3,0.01852
pron(dem),3,0.01852
art(def),2,0.01235
"v(fin,past,aux_cop)",2,0.01235
"pron(pers,1,plu)",2,0.01235
pronadv(rel),2,0.01235
conj(comp),2,0.01235
conj(subord),2,0.01235
punc(quest),1,0.00617
pron(poss),1,0.00617
"pron(pers,1,sing)",1,0.00617
"pron(refl,2,sing)",1,0.00617
"pron(pers,2,sing)",1,0.00617
pron(inter),1,0.00617
"pron(pers,3,plu)",1,0.00617
num(indef),1,0.00617
adp()+art(def),1,0.00617
"v(participle,past)",1,0.00617
art(indef),1,0.00617
