POS,Nombre d'apparitions,Frequence d'apparition
n(sing),34,0.16832
adp(),19,0.09406
"pron(pers,3,sing)",15,0.07426
"v(fin,past,lex)",14,0.06931
conj(coord),13,0.06436
art(indef),10,0.0495
adj(),10,0.0495
adv(neg),10,0.0495
"pron(pers,3,plu)",9,0.04455
n(plu),8,0.0396
pron(poss),8,0.0396
adv(gener),8,0.0396
"v(fin,pres,lex)",8,0.0396
art(def),7,0.03465
n(prop),7,0.03465
pron(dem),5,0.02475
interj(),4,0.0198
v(imp),3,0.01485
v(infin),2,0.0099
"v(fin,past,aux_cop)",2,0.0099
conj(subord),2,0.0099
"pron(pers,2,plu)",1,0.00495
pron(indef),1,0.00495
num(card),1,0.00495
"pron(pers,1,sing)",1,0.00495
