POS,Nombre d'apparitions,Frequence d'apparition
n(sing),61,0.27111
adp(),19,0.08444
"v(fin,pres,lex)",18,0.08
adj(),16,0.07111
art(def),12,0.05333
conj(coord),10,0.04444
v(infin),10,0.04444
art(indef),9,0.04
adv(gener),9,0.04
"pron(pers,2,plu)",7,0.03111
num(indef),5,0.02222
n(plu),5,0.02222
"v(fin,pres,aux_cop)",5,0.02222
"pron(pers,3,sing)",4,0.01778
v(imp),3,0.01333
"pron(pers,2,sing)",3,0.01333
"v(participle,past)",3,0.01333
n(prop),3,0.01333
adv(dem),3,0.01333
adv(neg),2,0.00889
conj(subord),2,0.00889
pron(poss),2,0.00889
"pron(pers,1,plu)",2,0.00889
art(def)+adp(),2,0.00889
art(def)+n(sing),2,0.00889
pron(dem),1,0.00444
pronadv(rel),1,0.00444
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00444
num(indef)+art(def),1,0.00444
pron(rel),1,0.00444
adp()+art(def),1,0.00444
"v(fin,past,aux_cop)",1,0.00444
pron(indef),1,0.00444
