POS,Nombre d'apparitions,Frequence d'apparition
n(sing),25,0.17123
adj(),16,0.10959
adv(gener),15,0.10274
conj(coord),10,0.06849
pron(poss),8,0.05479
adp(),7,0.04795
art(def),7,0.04795
adv(neg),6,0.0411
"v(fin,pres,aux_cop)",6,0.0411
"v(participle,past)",6,0.0411
n(prop),5,0.03425
"v(fin,past,lex)",4,0.0274
v(infin),4,0.0274
art(indef),4,0.0274
"pron(pers,3,sing)",3,0.02055
adv(dem),3,0.02055
"v(fin,past,aux_cop)",3,0.02055
n(plu),2,0.0137
"v(participle,pres)",2,0.0137
punc(excl),2,0.0137
adp()+art(def),1,0.00685
num(card),1,0.00685
v(prtcl),1,0.00685
pron(indef),1,0.00685
adj()+n(sing),1,0.00685
pron(rel),1,0.00685
adv(resum),1,0.00685
misc(),1,0.00685
