POS,Nombre d'apparitions,Frequence d'apparition
n(sing),54,0.2069
"v(fin,pres,lex)",21,0.08046
pron(poss),19,0.0728
adp(),17,0.06513
adv(gener),13,0.04981
"v(participle,past)",13,0.04981
art(def),11,0.04215
adj(),10,0.03831
v(imp),9,0.03448
"pron(pers,3,sing)",9,0.03448
"pron(pers,1,sing)",9,0.03448
conj(coord),9,0.03448
"v(fin,pres,aux_cop)",7,0.02682
n(prop),5,0.01916
conj(subord),5,0.01916
v(infin),4,0.01533
pron(rel),4,0.01533
adv(dem),4,0.01533
adv(neg),4,0.01533
"pron(pers,2,plu)",4,0.01533
adv(resum),3,0.01149
"pron(pers,2,sing)",3,0.01149
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.01149
n(plu),2,0.00766
art(def)+n(sing),2,0.00766
art(indef),2,0.00766
pron(indef),2,0.00766
"pron(refl,3,sing)",1,0.00383
pron(dem),1,0.00383
"pron(pers,1,plu)",1,0.00383
conj(comp),1,0.00383
num(indef),1,0.00383
"v(fin,past,aux_cop)",1,0.00383
pronadv(rel),1,0.00383
"pron(pers,3,sing)+interj()",1,0.00383
art(def)+adp(),1,0.00383
adv(inter),1,0.00383
pron(inter),1,0.00383
interj(),1,0.00383
num(card),1,0.00383
