POS,Nombre d'apparitions,Frequence d'apparition
n(sing),170,0.2332
adv(gener),54,0.07407
adp(),50,0.06859
adj(),45,0.06173
"v(fin,pres,lex)",36,0.04938
v(infin),36,0.04938
conj(coord),32,0.0439
art(indef),27,0.03704
n(prop),21,0.02881
art(def),20,0.02743
"v(fin,pres,aux_cop)",19,0.02606
"v(fin,past,lex)",19,0.02606
adv(neg),18,0.02469
"pron(pers,3,sing)",17,0.02332
pron(poss),17,0.02332
n(plu),14,0.0192
"v(participle,past)",13,0.01783
"v(fin,past,aux_cop)",12,0.01646
v(imp),10,0.01372
num(indef),10,0.01372
interj(),9,0.01235
adv(dem),7,0.0096
pron(inter),6,0.00823
"pron(pers,1,plu)",6,0.00823
"pron(pers,1,sing)",6,0.00823
pron(indef),6,0.00823
adv(resum),6,0.00823
pron(dem),5,0.00686
pron(rel),5,0.00686
conj(subord),4,0.00549
adp()+art(def),4,0.00549
conj(comp),3,0.00412
"pron(pers,3,sing)+pron(indef)",2,0.00274
pronadv(inter),2,0.00274
"v(fin,pres,aux_cop)+pron(indef)",1,0.00137
pronadv(dem),1,0.00137
pron(poss)+n(sing),1,0.00137
"pron(pers,2,plu)",1,0.00137
adv(inter),1,0.00137
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00137
adv(rel),1,0.00137
art(def)+adp(),1,0.00137
conj(subord)+art(def),1,0.00137
"v(fin,pres,lex)+pron(pers,2,sing)",1,0.00137
adv(indef),1,0.00137
art(def)+adj(),1,0.00137
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00137
num(card),1,0.00137
v(prtcl),1,0.00137
n(sing)+adp(),1,0.00137
"v(fin,past,lex)+pron(indef)",1,0.00137
"pron(pers,3,sing)+interj()",1,0.00137
