POS,Nombre d'apparitions,Frequence d'apparition
n(sing),97,0.28198
adp(),37,0.10756
n(prop),25,0.07267
adv(gener),25,0.07267
adj(),22,0.06395
art(def),18,0.05233
pron(poss),16,0.04651
conj(coord),13,0.03779
"v(participle,past)",12,0.03488
"v(fin,pres,lex)",9,0.02616
"v(fin,pres,aux_cop)",8,0.02326
art(indef),8,0.02326
"pron(pers,3,sing)",7,0.02035
v(infin),7,0.02035
interj(),5,0.01453
adv(neg),4,0.01163
adv(dem),3,0.00872
v(imp),3,0.00872
n(plu),3,0.00872
pron(indef),2,0.00581
art(def)+adp(),2,0.00581
pron(dem),2,0.00581
"v(fin,past,lex)",2,0.00581
"v(fin,past,aux_cop)",2,0.00581
num(indef),2,0.00581
"pron(rel)+pron(pers,3,sing)",1,0.00291
pronadv(dem),1,0.00291
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00291
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00291
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00291
pron(rel),1,0.00291
misc(),1,0.00291
"pron(pers,1,sing)",1,0.00291
conj(comp),1,0.00291
"v(participle,pres)",1,0.00291
