POS,Nombre d'apparitions,Frequence d'apparition
n(sing),43,0.21939
adp(),20,0.10204
adv(gener),18,0.09184
art(indef),11,0.05612
adj(),11,0.05612
v(infin),8,0.04082
art(def),8,0.04082
adv(dem),7,0.03571
pron(poss),7,0.03571
num(indef),6,0.03061
"pron(pers,1,sing)",6,0.03061
conj(coord),6,0.03061
"v(fin,pres,aux_cop)",6,0.03061
"v(fin,pres,lex)",5,0.02551
"v(participle,past)",4,0.02041
"v(fin,past,lex)",4,0.02041
"pron(pers,3,sing)",3,0.01531
n(prop),3,0.01531
"v(fin,past,aux_cop)",2,0.0102
conj(subord),2,0.0102
"pron(pers,3,plu)",2,0.0102
n(plu),2,0.0102
v(imp),1,0.0051
pronadv(dem),1,0.0051
pronadv(rel),1,0.0051
pron(dem),1,0.0051
"pron(pers,2,plu)",1,0.0051
interj(),1,0.0051
adv(neg),1,0.0051
"pron(pers,3,sing)+adv(neg)",1,0.0051
"v(participle,pres)",1,0.0051
pron(rel),1,0.0051
pron(inter),1,0.0051
"v(fin,pres,lex)+pron(indef)",1,0.0051
