POS,Nombre d'apparitions,Frequence d'apparition
n(sing),67,0.14989
adp(),37,0.08277
adj(),31,0.06935
conj(coord),30,0.06711
v(infin),28,0.06264
"v(fin,pres,aux_cop)",24,0.05369
art(def),24,0.05369
"v(fin,pres,lex)",21,0.04698
adv(gener),21,0.04698
pron(poss),16,0.03579
n(plu),15,0.03356
pron(rel),13,0.02908
art(indef),12,0.02685
"v(participle,past)",11,0.02461
num(indef),10,0.02237
adv(neg),9,0.02013
n(prop),9,0.02013
"pron(pers,3,plu)",8,0.0179
pron(dem),6,0.01342
conj(subord),5,0.01119
"v(fin,past,aux_cop)",5,0.01119
"pron(pers,2,sing)",5,0.01119
"pron(pers,1,sing)",5,0.01119
interj(),4,0.00895
adp()+art(def),3,0.00671
misc(),3,0.00671
pron(indef),3,0.00671
"pron(pers,3,sing)",3,0.00671
"pron(pers,2,plu)",3,0.00671
"v(fin,past,lex)",3,0.00671
num(card),2,0.00447
"pron(pers,1,sing)+adv(neg)",1,0.00224
v(prtcl),1,0.00224
v(imp),1,0.00224
adv(indef),1,0.00224
"pron(rel)+pron(pers,3,sing)",1,0.00224
punc(quest),1,0.00224
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00224
conj(comp),1,0.00224
art(def)+n(sing),1,0.00224
num(ord),1,0.00224
pron(rel)+pronadv(pers),1,0.00224
