POS,Nombre d'apparitions,Frequence d'apparition
n(sing),80,0.1766
adp(),45,0.09934
"v(fin,pres,lex)",28,0.06181
"pron(pers,3,sing)",28,0.06181
pron(poss),24,0.05298
"v(fin,pres,aux_cop)",24,0.05298
conj(coord),20,0.04415
adv(gener),17,0.03753
art(def),16,0.03532
adj(),16,0.03532
art(indef),15,0.03311
interj(),13,0.0287
n(plu),13,0.0287
v(infin),12,0.02649
conj(subord),11,0.02428
adv(neg),10,0.02208
"v(fin,past,lex)",10,0.02208
"v(participle,past)",8,0.01766
"pron(pers,1,sing)",7,0.01545
n(prop),7,0.01545
pron(rel),7,0.01545
adv(dem),6,0.01325
v(imp),5,0.01104
pron(indef),5,0.01104
num(indef),4,0.00883
pron(inter),3,0.00662
adv(resum),2,0.00442
"v(fin,past,aux_cop)",2,0.00442
pron(dem),2,0.00442
"pron(pers,2,plu)",2,0.00442
num(card),1,0.00221
misc(),1,0.00221
n(sing)+n(sing),1,0.00221
n(sing)+art(def),1,0.00221
adv(inter),1,0.00221
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00221
conj(comp),1,0.00221
"v(participle,pres)",1,0.00221
"pron(pers,2,sing)",1,0.00221
adv(indef),1,0.00221
"pron(pers,3,plu)",1,0.00221
