POS,Nombre d'apparitions,Frequence d'apparition
n(sing),55,0.17134
adp(),27,0.08411
adv(gener),20,0.06231
v(infin),19,0.05919
"v(fin,pres,aux_cop)",17,0.05296
adj(),17,0.05296
"v(fin,pres,lex)",15,0.04673
adv(neg),15,0.04673
"pron(pers,3,sing)",12,0.03738
n(plu),11,0.03427
conj(coord),10,0.03115
pron(poss),10,0.03115
art(indef),9,0.02804
art(def),9,0.02804
"v(participle,past)",8,0.02492
pron(indef),6,0.01869
pron(dem),5,0.01558
conj(comp),5,0.01558
pron(rel),5,0.01558
"pron(pers,2,plu)",4,0.01246
"pron(pers,3,plu)",4,0.01246
art(def)+n(sing),3,0.00935
conj(subord),3,0.00935
n(prop),3,0.00935
"pron(pers,1,sing)",3,0.00935
adv(dem),3,0.00935
adv(resum),2,0.00623
interj(),2,0.00623
pronadv(dem),2,0.00623
"pron(refl,1,sing)",1,0.00312
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00312
"pron(pers,1,plu)",1,0.00312
pronadv(rel),1,0.00312
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00312
v(imp),1,0.00312
num(indef),1,0.00312
art(def)+adp(),1,0.00312
adj()+art(def),1,0.00312
"v(fin,pres,lex)+pron(indef)",1,0.00312
"pron(pers,3,sing)+pron(indef)",1,0.00312
adv(inter),1,0.00312
"pron(refl,3,sing)",1,0.00312
art(def)+pron(dem),1,0.00312
"v(fin,past,lex)",1,0.00312
pron(rel)+pron(indef),1,0.00312
"v(fin,pres,aux_cop)+pron(indef)",1,0.00312
