POS,Nombre d'apparitions,Frequence d'apparition
n(sing),51,0.22566
adp(),27,0.11947
adj(),19,0.08407
adv(gener),14,0.06195
conj(coord),11,0.04867
"pron(pers,1,sing)",8,0.0354
pron(poss),8,0.0354
conj(subord),7,0.03097
n(prop),7,0.03097
v(infin),7,0.03097
"v(fin,pres,lex)",6,0.02655
"pron(pers,3,sing)",6,0.02655
"pron(pers,2,plu)",5,0.02212
"pron(pers,2,sing)",5,0.02212
art(indef),5,0.02212
"v(fin,pres,aux_cop)",4,0.0177
pron(dem),4,0.0177
"v(fin,past,lex)",4,0.0177
art(def),3,0.01327
"v(participle,past)",3,0.01327
n(plu),3,0.01327
adv(dem),2,0.00885
"v(fin,past,aux_cop)",2,0.00885
punc(quest),2,0.00885
interj(),1,0.00442
pron(rel),1,0.00442
"pron(pers,3,sing)+v(imp)",1,0.00442
"v(participle,pres)",1,0.00442
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00442
num(ord),1,0.00442
conj(comp),1,0.00442
num(rod),1,0.00442
adv(neg),1,0.00442
v(imp),1,0.00442
num(indef),1,0.00442
"pron(refl,2,sing)",1,0.00442
misc(),1,0.00442
