POS,Nombre d'apparitions,Frequence d'apparition
n(sing),126,0.20588
adp(),57,0.09314
art(def),53,0.0866
"v(fin,pres,lex)",41,0.06699
adj(),39,0.06373
adv(gener),37,0.06046
conj(coord),29,0.04739
n(plu),27,0.04412
n(prop),26,0.04248
art(indef),21,0.03431
pron(poss),18,0.02941
adv(neg),15,0.02451
v(infin),14,0.02288
"v(participle,past)",10,0.01634
v(imp),10,0.01634
"v(fin,pres,aux_cop)",9,0.01471
"v(fin,past,lex)",6,0.0098
misc(),6,0.0098
num(indef),6,0.0098
interj(),5,0.00817
conj(comp),5,0.00817
art(def)+n(sing),5,0.00817
"v(fin,past,aux_cop)",5,0.00817
adv(dem),5,0.00817
pron(rel),5,0.00817
"pron(pers,3,sing)",4,0.00654
pron(inter),3,0.0049
art(def)+adp(),3,0.0049
adv(resum),2,0.00327
pron(dem),2,0.00327
punc(quest),2,0.00327
conj(subord),2,0.00327
pron(indef),2,0.00327
"pron(pers,2,plu)",2,0.00327
"pron(pers,2,sing)",2,0.00327
"pron(pers,1,sing)",1,0.00163
v(prtcl),1,0.00163
"v(fin,pres,lex)+pron(indef)",1,0.00163
adp()+art(def),1,0.00163
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00163
"v(participle,pres)",1,0.00163
"pron(pers,3,plu)",1,0.00163
num(card),1,0.00163
