POS,Nombre d'apparitions,Frequence d'apparition
n(sing),40,0.17391
pron(poss),17,0.07391
v(infin),17,0.07391
adj(),17,0.07391
adp(),15,0.06522
"v(fin,pres,aux_cop)",13,0.05652
adv(gener),13,0.05652
"pron(pers,2,plu)",12,0.05217
art(indef),10,0.04348
conj(coord),9,0.03913
adv(neg),9,0.03913
"pron(pers,1,sing)",9,0.03913
"v(fin,pres,lex)",8,0.03478
"v(participle,past)",7,0.03043
"v(fin,past,aux_cop)",4,0.01739
n(plu),4,0.01739
v(imp),3,0.01304
"v(fin,past,lex)",3,0.01304
"pron(pers,2,sing)",3,0.01304
adv(dem),3,0.01304
n(prop),2,0.0087
"pron(pers,3,sing)",2,0.0087
conj(comp),1,0.00435
interj(),1,0.00435
pron(indef),1,0.00435
"pron(refl,2,sing)",1,0.00435
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.00435
num(card),1,0.00435
adp()+art(def),1,0.00435
conj(subord),1,0.00435
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00435
pronadv(rel),1,0.00435
