POS,Nombre d'apparitions,Frequence d'apparition
n(sing),59,0.16573
adv(gener),35,0.09831
adp(),34,0.09551
conj(coord),20,0.05618
adj(),19,0.05337
v(infin),17,0.04775
art(def),17,0.04775
n(prop),15,0.04213
n(plu),12,0.03371
"v(fin,pres,lex)",11,0.0309
art(indef),11,0.0309
"v(fin,past,aux_cop)",10,0.02809
"pron(pers,3,sing)",10,0.02809
conj(subord),9,0.02528
"v(participle,past)",7,0.01966
interj(),7,0.01966
adv(neg),6,0.01685
pron(dem),6,0.01685
"v(fin,pres,aux_cop)",6,0.01685
adv(dem),5,0.01404
"v(fin,past,lex)",5,0.01404
pron(indef),4,0.01124
num(card),4,0.01124
pron(poss),4,0.01124
v(imp),3,0.00843
pron(inter),2,0.00562
art(def)+n(sing),2,0.00562
adv(indef),2,0.00562
num(indef),2,0.00562
pronadv(prep),1,0.00281
pronadv(dem),1,0.00281
"pron(pers,1,sing)",1,0.00281
"pronadv(pers)+v(fin,pres,aux_cop)",1,0.00281
adv(inter),1,0.00281
conj(comp),1,0.00281
v(prtcl),1,0.00281
punc(quest),1,0.00281
pron(rel),1,0.00281
misc(),1,0.00281
adv(resum),1,0.00281
"pron(pers,2,plu)",1,0.00281
