POS,Nombre d'apparitions,Frequence d'apparition
n(sing),91,0.1456
adp(),51,0.0816
"v(fin,pres,lex)",37,0.0592
adv(gener),37,0.0592
v(infin),36,0.0576
"pron(pers,1,sing)",36,0.0576
adj(),31,0.0496
pron(poss),26,0.0416
conj(coord),24,0.0384
art(def),21,0.0336
adv(neg),21,0.0336
"v(fin,pres,aux_cop)",19,0.0304
n(plu),16,0.0256
"pron(pers,3,sing)",16,0.0256
"v(participle,past)",12,0.0192
n(prop),11,0.0176
interj(),10,0.016
"pron(pers,2,plu)",9,0.0144
"v(fin,past,aux_cop)",8,0.0128
"v(fin,past,lex)",8,0.0128
v(imp),8,0.0128
pron(dem),8,0.0128
art(indef),7,0.0112
num(indef),7,0.0112
conj(subord),7,0.0112
art(def)+adp(),6,0.0096
pron(rel),5,0.008
adv(dem),5,0.008
"v(participle,pres)",4,0.0064
"pron(pers,2,sing)",4,0.0064
conj(comp),3,0.0048
pron(indef),3,0.0048
adp()+art(def),2,0.0032
"pron(pers,3,sing)+pron(pers,1,sing)",2,0.0032
pronadv(prep),2,0.0032
pronadv(dem),2,0.0032
adv(resum),2,0.0032
"pron(pers,3,plu)",2,0.0032
adv(inter),2,0.0032
num(card),2,0.0032
"pron(refl,3,sing)",1,0.0016
art(def)+n(sing),1,0.0016
num(indef)+adp(),1,0.0016
conj(subord)+pron(indef),1,0.0016
pronadv(rel)+pron(indef),1,0.0016
"pron(dem)+v(fin,pres,aux_cop)",1,0.0016
"pron(pers,2,plu)+v(fin,pres,lex)",1,0.0016
"pronadv(pers)+v(fin,past,aux_cop)",1,0.0016
"pron(pers,2,plu)+pron(pers,3,sing)",1,0.0016
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.0016
v(prtcl),1,0.0016
"pronadv(rel)+pron(pers,3,sing)",1,0.0016
"pron(pers,3,plu)+v(fin,past,aux_cop)",1,0.0016
"pron(pers,3,sing)+v(fin,past,lex)",1,0.0016
misc(),1,0.0016
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.0016
adv(rel),1,0.0016
adp()+v(infin),1,0.0016
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.0016
"v(fin,pres,aux_cop)+pron(pers,3,plu)",1,0.0016
"v(fin,past,aux_cop)+pron(pers,3,plu)",1,0.0016
"pron(pers,3,sing)+pron(indef)",1,0.0016
