POS,Nombre d'apparitions,Frequence d'apparition
n(sing),20,0.16393
conj(coord),13,0.10656
adv(gener),10,0.08197
"v(fin,pres,lex)",10,0.08197
adp(),9,0.07377
pron(poss),7,0.05738
"pron(pers,3,sing)",6,0.04918
"v(participle,past)",6,0.04918
art(def),5,0.04098
n(prop),4,0.03279
v(infin),4,0.03279
adv(dem),4,0.03279
n(plu),4,0.03279
adj(),4,0.03279
"v(fin,pres,aux_cop)",4,0.03279
pron(rel),3,0.02459
num(indef),2,0.01639
v(imp),1,0.0082
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.0082
"pron(pers,3,plu)",1,0.0082
art(def)+n(sing),1,0.0082
num(indef)+adp(),1,0.0082
"pron(pers,3,sing)+v(fin,past,lex)",1,0.0082
pronadv(rel),1,0.0082
