POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.15405
"v(fin,pres,lex)",27,0.07297
adj(),26,0.07027
pron(poss),25,0.06757
adv(gener),23,0.06216
adp(),23,0.06216
v(infin),20,0.05405
"v(fin,pres,aux_cop)",19,0.05135
"pron(pers,1,sing)",16,0.04324
"pron(pers,2,plu)",15,0.04054
art(def),14,0.03784
conj(coord),12,0.03243
interj(),12,0.03243
"v(participle,past)",8,0.02162
conj(subord),7,0.01892
n(prop),7,0.01892
adv(neg),6,0.01622
n(plu),6,0.01622
"v(fin,past,lex)",5,0.01351
pron(dem),4,0.01081
"pron(pers,3,sing)",4,0.01081
adv(dem),4,0.01081
pron(indef),3,0.00811
v(imp),3,0.00811
"pron(refl,3,sing)",3,0.00811
"pron(pers,2,sing)",3,0.00811
num(indef),3,0.00811
art(def)+adp(),2,0.00541
pron(inter),2,0.00541
pron(rel),2,0.00541
"pron(refl,2,sing)",1,0.0027
"pron(pers,3,sing)+adv(neg)",1,0.0027
misc(),1,0.0027
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.0027
"pron(refl,1,sing)",1,0.0027
adv(rel),1,0.0027
pronadv(pers),1,0.0027
"pron(pers,3,plu)",1,0.0027
adp()+art(def),1,0.0027
