POS,Nombre d'apparitions,Frequence d'apparition
n(sing),74,0.23567
adj(),30,0.09554
adv(gener),26,0.0828
"v(fin,pres,lex)",18,0.05732
adp(),17,0.05414
conj(coord),14,0.04459
pron(poss),13,0.0414
n(prop),12,0.03822
adv(neg),11,0.03503
"v(fin,pres,aux_cop)",11,0.03503
v(infin),10,0.03185
"v(participle,past)",10,0.03185
art(def),8,0.02548
v(imp),7,0.02229
n(plu),7,0.02229
adv(dem),4,0.01274
num(indef),4,0.01274
interj(),3,0.00955
"pron(pers,2,plu)",3,0.00955
"pron(pers,3,sing)",3,0.00955
art(indef),2,0.00637
pronadv(rel),2,0.00637
pron(indef),2,0.00637
adp()+art(def),2,0.00637
pron(rel),2,0.00637
pronadv(dem),2,0.00637
art(def)+n(sing),2,0.00637
conj(comp),1,0.00318
n(sing)+adp(),1,0.00318
"pron(pers,2,sing)",1,0.00318
adv(resum),1,0.00318
"conj(subord)+pron(pers,3,sing)+pron(indef)",1,0.00318
"pron(pers,1,plu)",1,0.00318
"v(fin,past,aux_cop)",1,0.00318
"v(fin,past,lex)",1,0.00318
adv(inter),1,0.00318
pronadv(prep),1,0.00318
"pron(pers,3,plu)",1,0.00318
punc(quest),1,0.00318
"conj(subord)+pron(pers,3,plu)",1,0.00318
art(def)+adp(),1,0.00318
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00318
