POS,Nombre d'apparitions,Frequence d'apparition
n(sing),26,0.22222
art(def),12,0.10256
v(infin),10,0.08547
adp(),10,0.08547
"v(fin,pres,lex)",7,0.05983
adj(),6,0.05128
adv(gener),6,0.05128
n(plu),4,0.03419
"pron(pers,1,plu)",4,0.03419
"v(fin,pres,aux_cop)",3,0.02564
pron(poss),3,0.02564
adv(neg),3,0.02564
conj(coord),3,0.02564
n(prop),3,0.02564
"pron(pers,1,sing)",2,0.01709
pron(dem),2,0.01709
adv(dem),2,0.01709
pronadv(dem),2,0.01709
pron(indef),1,0.00855
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00855
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00855
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00855
pron(rel),1,0.00855
v(imp),1,0.00855
num(indef),1,0.00855
adv(resum),1,0.00855
"pron(pers,3,sing)",1,0.00855
