POS,Nombre d'apparitions,Frequence d'apparition
adp(),18,0.13235
n(sing),15,0.11029
pron(poss),11,0.08088
conj(coord),9,0.06618
adv(gener),9,0.06618
v(infin),8,0.05882
adv(neg),7,0.05147
"v(fin,pres,lex)",7,0.05147
art(def),6,0.04412
adj(),5,0.03676
conj(subord),4,0.02941
"pron(pers,1,sing)",4,0.02941
adv(dem),4,0.02941
"v(participle,past)",4,0.02941
"v(fin,pres,aux_cop)",3,0.02206
misc(),3,0.02206
n(plu),2,0.01471
"pron(pers,3,plu)",2,0.01471
"pron(pers,2,plu)",2,0.01471
interj(),2,0.01471
art(indef),2,0.01471
pron(inter),2,0.01471
"v(fin,past,lex)",1,0.00735
"v(fin,pres,lex)+pron(pers,2,sing)",1,0.00735
pronadv(inter),1,0.00735
"pron(pers,3,sing)",1,0.00735
adv(resum),1,0.00735
"v(fin,past,aux_cop)",1,0.00735
v(imp),1,0.00735
