POS,Nombre d'apparitions,Frequence d'apparition
n(sing),28,0.16766
adp(),14,0.08383
adj(),13,0.07784
adv(gener),11,0.06587
pron(poss),11,0.06587
conj(coord),10,0.05988
"pron(pers,1,sing)",10,0.05988
n(prop),9,0.05389
art(def),7,0.04192
v(infin),7,0.04192
"v(fin,pres,lex)",7,0.04192
"v(fin,pres,aux_cop)",6,0.03593
n(plu),5,0.02994
num(indef),4,0.02395
conj(subord),3,0.01796
"v(fin,past,lex)",3,0.01796
adv(dem),3,0.01796
interj(),2,0.01198
"v(participle,past)",2,0.01198
pron(dem),2,0.01198
"pron(pers,2,plu)",2,0.01198
art(def)+n(sing),1,0.00599
adv(neg),1,0.00599
adv(inter),1,0.00599
adp()+art(def)+n(sing),1,0.00599
art(indef),1,0.00599
pron(rel),1,0.00599
"pron(poss,2,sing)",1,0.00599
"adv(neg)+v(fin,pres,lex)",1,0.00599
