POS,Nombre d'apparitions,Frequence d'apparition
n(sing),53,0.17264
adv(gener),29,0.09446
adp(),27,0.08795
v(infin),22,0.07166
"v(fin,pres,lex)",17,0.05537
adj(),15,0.04886
conj(coord),13,0.04235
pron(poss),13,0.04235
"pron(pers,3,sing)",13,0.04235
"v(fin,pres,aux_cop)",12,0.03909
art(indef),11,0.03583
art(def),9,0.02932
n(prop),8,0.02606
"v(participle,past)",7,0.0228
adv(neg),6,0.01954
"pron(pers,2,plu)",5,0.01629
"v(fin,past,aux_cop)",4,0.01303
"pron(pers,2,sing)",4,0.01303
v(imp),4,0.01303
n(plu),3,0.00977
pron(indef),3,0.00977
"v(fin,past,lex)",3,0.00977
"pron(pers,3,plu)",3,0.00977
pron(rel),3,0.00977
num(indef),3,0.00977
conj(comp),3,0.00977
adv(dem),3,0.00977
adp()+art(def),2,0.00651
conj(subord),2,0.00651
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00651
pronadv(rel),1,0.00326
"pronadv(pers)+v(fin,past,aux_cop)",1,0.00326
adv(inter),1,0.00326
art(def)+adp(),1,0.00326
pron(dem),1,0.00326
