POS,Nombre d'apparitions,Frequence d'apparition
n(sing),62,0.15122
adp(),38,0.09268
adj(),33,0.08049
n(plu),29,0.07073
adv(gener),29,0.07073
"v(fin,pres,lex)",24,0.05854
conj(coord),23,0.0561
art(def),21,0.05122
"v(participle,past)",18,0.0439
"v(fin,pres,aux_cop)",13,0.03171
art(indef),12,0.02927
pron(poss),12,0.02927
adv(dem),9,0.02195
adv(neg),9,0.02195
conj(subord),7,0.01707
v(infin),7,0.01707
pron(rel),5,0.0122
pron(dem),4,0.00976
n(prop),4,0.00976
pron(indef),4,0.00976
num(indef),4,0.00976
adp()+art(def),4,0.00976
"pron(pers,3,sing)",4,0.00976
"pron(pers,3,plu)",3,0.00732
punc(quest),2,0.00488
conj(comp),2,0.00488
"v(fin,pres,lex)+pron(pers,3,plu)",2,0.00488
num(card),2,0.00488
art(def)+pron(dem),2,0.00488
v(prtcl),2,0.00488
"v(fin,past,aux_cop)",2,0.00488
art(def)+n(sing),2,0.00488
adv(resum),2,0.00488
adv(indef),2,0.00488
"pron(refl,3,sing)",1,0.00244
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00244
misc(),1,0.00244
"pron(pers,1,sing)",1,0.00244
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00244
art(def)+adp(),1,0.00244
"pron(indef)+v(fin,pres,aux_cop)",1,0.00244
v(imp),1,0.00244
pronadv(prep),1,0.00244
pronadv(dem),1,0.00244
"pron(pers,1,plu)",1,0.00244
interj(),1,0.00244
