POS,Nombre d'apparitions,Frequence d'apparition
n(sing),52,0.18505
adp(),26,0.09253
conj(coord),21,0.07473
adv(gener),20,0.07117
adj(),20,0.07117
v(infin),19,0.06762
art(def),14,0.04982
"v(fin,pres,aux_cop)",12,0.0427
"v(participle,past)",10,0.03559
"v(fin,pres,lex)",9,0.03203
art(indef),8,0.02847
pron(poss),7,0.02491
"pron(pers,3,sing)",6,0.02135
adv(neg),5,0.01779
n(prop),5,0.01779
n(plu),5,0.01779
pron(dem),4,0.01423
pron(indef),3,0.01068
"pron(pers,1,plu)",3,0.01068
pron(rel),3,0.01068
conj(subord),3,0.01068
adv(dem),3,0.01068
"v(fin,past,aux_cop)",3,0.01068
adv(resum),2,0.00712
"pron(refl,3,sing)",2,0.00712
"pron(pers,2,plu)",2,0.00712
adv(indef),2,0.00712
interj(),2,0.00712
v(imp),2,0.00712
pronadv(prep),1,0.00356
"pron(pers,1,sing)",1,0.00356
num(indef),1,0.00356
v(prtcl),1,0.00356
"v(fin,past,lex)",1,0.00356
"pron(pers,2,sing)",1,0.00356
art(def)+conj(coord),1,0.00356
"pron(pers,2,plu)+v(fin,pres,lex)",1,0.00356
