POS,Nombre d'apparitions,Frequence d'apparition
n(sing),37,0.20219
"pron(pers,1,sing)",20,0.10929
adj(),12,0.06557
adp(),12,0.06557
"v(fin,pres,lex)",12,0.06557
adv(gener),11,0.06011
n(prop),9,0.04918
conj(coord),9,0.04918
"pron(pers,2,plu)",8,0.04372
"v(fin,past,lex)",6,0.03279
art(def),6,0.03279
conj(subord),5,0.02732
pron(poss),5,0.02732
art(indef),5,0.02732
"v(participle,past)",2,0.01093
v(imp),2,0.01093
pron(dem),2,0.01093
"v(fin,pres,aux_cop)",2,0.01093
n(plu),2,0.01093
"pron(pers,3,sing)",2,0.01093
"v(fin,past,aux_cop)",2,0.01093
interj(),2,0.01093
v(infin),2,0.01093
art(def)+adp(),1,0.00546
pronadv(rel),1,0.00546
"pron(pers,3,plu)",1,0.00546
pron(rel),1,0.00546
adv(neg),1,0.00546
adv(inter),1,0.00546
"pron(pers,3,sing)+conj(coord)",1,0.00546
conj(comp),1,0.00546
