POS,Nombre d'apparitions,Frequence d'apparition
n(sing),98,0.17531
adv(gener),45,0.0805
adp(),42,0.07513
adj(),35,0.06261
"v(fin,pres,aux_cop)",34,0.06082
v(infin),30,0.05367
conj(coord),29,0.05188
"v(fin,pres,lex)",26,0.04651
pron(poss),24,0.04293
adv(neg),22,0.03936
art(def),16,0.02862
"v(participle,past)",16,0.02862
art(indef),11,0.01968
adv(dem),10,0.01789
conj(comp),10,0.01789
n(plu),10,0.01789
n(prop),9,0.0161
num(indef),9,0.0161
"pron(pers,3,sing)",9,0.0161
conj(subord),6,0.01073
"pron(pers,2,plu)",6,0.01073
pron(indef),5,0.00894
"v(fin,past,aux_cop)",5,0.00894
"v(fin,past,lex)",4,0.00716
interj(),4,0.00716
"pron(pers,3,plu)",4,0.00716
pron(dem),4,0.00716
"pron(pers,3,sing)+v(fin,pres,lex)",3,0.00537
"pron(pers,1,sing)",3,0.00537
v(imp),3,0.00537
"pron(pers,2,sing)",3,0.00537
pron(inter),3,0.00537
pron(rel),3,0.00537
pronadv(rel),2,0.00358
pronadv(dem),2,0.00358
pronadv(prep),1,0.00179
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00179
adp()+art(def),1,0.00179
"pron(pers,3,sing)+conj(subord)",1,0.00179
pron(rel)+adv(gener),1,0.00179
art(def)+n(sing),1,0.00179
adv(rel),1,0.00179
"pron(refl,3,sing)",1,0.00179
art(def)+adp(),1,0.00179
"pron(pers,1,sing)+adv(neg)",1,0.00179
punc(quest),1,0.00179
num(ord),1,0.00179
misc(),1,0.00179
adp()+v(infin),1,0.00179
