POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.16599
pron(poss),26,0.10526
"pron(pers,1,sing)",22,0.08907
"v(fin,pres,aux_cop)",17,0.06883
adj(),15,0.06073
v(infin),15,0.06073
adv(gener),15,0.06073
adp(),14,0.05668
conj(coord),13,0.05263
n(plu),11,0.04453
"v(participle,past)",6,0.02429
"pron(pers,3,sing)",6,0.02429
num(indef),6,0.02429
"v(fin,pres,lex)",6,0.02429
"pron(pers,2,plu)",5,0.02024
adv(resum),4,0.01619
art(def),4,0.01619
v(imp),3,0.01215
adv(dem),2,0.0081
n(prop),2,0.0081
"v(fin,past,aux_cop)",2,0.0081
art(def)+adp(),2,0.0081
adv(neg),2,0.0081
interj(),1,0.00405
conj(subord),1,0.00405
adp()+art(def),1,0.00405
art(indef),1,0.00405
art(def)+n(sing),1,0.00405
pron(indef),1,0.00405
"pron(refl,3,sing)",1,0.00405
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00405
