POS,Nombre d'apparitions,Frequence d'apparition
n(sing),79,0.16773
adp(),58,0.12314
adv(gener),33,0.07006
"pron(pers,1,plu)",32,0.06794
adj(),29,0.06157
conj(coord),25,0.05308
art(def),25,0.05308
"v(fin,pres,lex)",20,0.04246
"v(fin,pres,aux_cop)",20,0.04246
"v(participle,past)",17,0.03609
"v(fin,past,aux_cop)",16,0.03397
n(prop),16,0.03397
v(infin),16,0.03397
n(plu),12,0.02548
pron(poss),12,0.02548
art(indef),8,0.01699
adv(dem),7,0.01486
"pron(pers,1,sing)",6,0.01274
interj(),5,0.01062
"v(fin,past,lex)",5,0.01062
"pron(pers,2,plu)",4,0.00849
adv(neg),4,0.00849
num(indef),3,0.00637
"pron(pers,3,plu)",2,0.00425
pron(dem),2,0.00425
num(card),2,0.00425
pron(inter),2,0.00425
pron(rel),1,0.00212
conj(subord),1,0.00212
"pron(pers,3,sing)",1,0.00212
pron(indef),1,0.00212
"v(participle,pres)",1,0.00212
pronadv(dem),1,0.00212
"pron(pers,3,sing)+pron(pers,3,plu)",1,0.00212
conj(comp),1,0.00212
num(ord),1,0.00212
"pron(pers,3,sing)+adv(neg)",1,0.00212
v(imp),1,0.00212
