POS,Nombre d'apparitions,Frequence d'apparition
n(sing),87,0.1859
adp(),46,0.09829
adv(gener),30,0.0641
adj(),26,0.05556
conj(coord),24,0.05128
pron(poss),24,0.05128
"v(fin,pres,aux_cop)",23,0.04915
art(def),19,0.0406
"v(fin,pres,lex)",18,0.03846
art(indef),15,0.03205
"v(participle,past)",15,0.03205
n(prop),15,0.03205
"pron(pers,3,sing)",13,0.02778
adv(dem),12,0.02564
adv(neg),11,0.0235
v(imp),9,0.01923
pron(rel),8,0.01709
v(infin),7,0.01496
pron(indef),7,0.01496
"pron(pers,2,plu)",6,0.01282
"pron(pers,1,sing)",5,0.01068
num(indef),4,0.00855
"v(fin,past,aux_cop)",4,0.00855
n(plu),4,0.00855
interj(),4,0.00855
pron(dem),4,0.00855
conj(comp),3,0.00641
"v(fin,past,lex)",3,0.00641
conj(subord),3,0.00641
adv(resum),3,0.00641
adv(inter),2,0.00427
misc(),2,0.00427
"pron(pers,1,plu)",2,0.00427
n(sing)+adp(),1,0.00214
num(indef)+n(sing),1,0.00214
pronadv(dem),1,0.00214
"pron(pers,3,plu)",1,0.00214
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.00214
"pron(refl,3,sing)",1,0.00214
adp()+art(def),1,0.00214
"pron(pers,3,sing)+adv(neg)",1,0.00214
"pron(pers,3,sing)+conj(subord)",1,0.00214
num(ord),1,0.00214
