POS,Nombre d'apparitions,Frequence d'apparition
n(sing),43,0.22165
adv(gener),17,0.08763
pron(poss),16,0.08247
adj(),14,0.07216
conj(coord),14,0.07216
"v(fin,pres,lex)",13,0.06701
adp(),11,0.0567
adv(neg),7,0.03608
"v(fin,pres,aux_cop)",6,0.03093
"v(participle,past)",5,0.02577
"pron(pers,2,plu)",5,0.02577
"pron(pers,1,sing)",5,0.02577
art(def),4,0.02062
n(prop),4,0.02062
conj(subord),4,0.02062
interj(),3,0.01546
art(def)+adp(),2,0.01031
pron(rel),2,0.01031
punc(quest),2,0.01031
"pron(pers,3,sing)",2,0.01031
art(indef),2,0.01031
pron(indef),2,0.01031
n(plu),2,0.01031
conj(comp),2,0.01031
"pron(poss,2,sing)",1,0.00515
adp()+art(def),1,0.00515
"v(fin,past,lex)",1,0.00515
v(infin),1,0.00515
v(imp),1,0.00515
num(card),1,0.00515
art(def)+n(sing),1,0.00515
