POS,Nombre d'apparitions,Frequence d'apparition
n(sing),63,0.21
adv(gener),31,0.10333
adp(),22,0.07333
conj(coord),21,0.07
v(infin),15,0.05
art(def),14,0.04667
adj(),12,0.04
n(plu),12,0.04
"v(fin,pres,aux_cop)",11,0.03667
n(prop),10,0.03333
"v(participle,past)",10,0.03333
art(indef),9,0.03
pron(poss),9,0.03
"v(fin,pres,lex)",9,0.03
adv(neg),6,0.02
"v(fin,past,aux_cop)",5,0.01667
"pron(pers,3,sing)",5,0.01667
pron(indef),4,0.01333
pron(rel),4,0.01333
pron(dem),4,0.01333
"pron(pers,3,plu)",3,0.01
interj(),3,0.01
conj(subord),3,0.01
"v(fin,past,lex)",2,0.00667
adv(dem),2,0.00667
num(card),1,0.00333
pronadv(dem),1,0.00333
conj(comp),1,0.00333
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00333
misc(),1,0.00333
"pron(pers,1,sing)",1,0.00333
v(imp),1,0.00333
art(def)+adp(),1,0.00333
num(indef),1,0.00333
pron(inter),1,0.00333
"pron(pers,2,plu)",1,0.00333
