POS,Nombre d'apparitions,Frequence d'apparition
n(sing),35,0.16908
adj(),19,0.09179
"v(fin,pres,aux_cop)",16,0.07729
adp(),12,0.05797
"pron(pers,2,plu)",12,0.05797
adv(gener),11,0.05314
"v(fin,pres,lex)",10,0.04831
conj(coord),10,0.04831
"pron(pers,1,sing)",8,0.03865
v(infin),8,0.03865
pron(poss),7,0.03382
adv(neg),6,0.02899
art(def),5,0.02415
"v(participle,past)",5,0.02415
interj(),4,0.01932
conj(subord),4,0.01932
adv(resum),3,0.01449
v(imp),3,0.01449
art(indef),3,0.01449
"pron(pers,3,sing)",3,0.01449
n(prop),2,0.00966
"pron(pers,2,sing)",2,0.00966
adp()+art(def),2,0.00966
punc(quest),2,0.00966
pron(rel),2,0.00966
"v(participle,pres)",2,0.00966
adv(dem),1,0.00483
art(def)+n(sing),1,0.00483
num(indef),1,0.00483
pron(rel)+pronadv(pers),1,0.00483
adv(inter),1,0.00483
conj(comp),1,0.00483
pron(inter),1,0.00483
n(plu),1,0.00483
adv(indef),1,0.00483
pron(indef),1,0.00483
pronadv(rel),1,0.00483
