POS,Nombre d'apparitions,Frequence d'apparition
n(sing),39,0.19697
"v(fin,pres,aux_cop)",16,0.08081
pron(poss),16,0.08081
adv(gener),13,0.06566
adj(),12,0.06061
adp(),12,0.06061
"v(fin,pres,lex)",8,0.0404
conj(coord),8,0.0404
"v(fin,past,lex)",7,0.03535
"v(participle,past)",7,0.03535
"pron(pers,2,plu)",6,0.0303
n(prop),6,0.0303
"pron(pers,1,sing)",6,0.0303
v(infin),4,0.0202
adv(dem),3,0.01515
"pron(pers,3,sing)",3,0.01515
interj(),3,0.01515
pron(dem),3,0.01515
adv(neg),3,0.01515
conj(subord),2,0.0101
"v(fin,past,aux_cop)",2,0.0101
adv(resum),2,0.0101
num(indef),2,0.0101
"pron(pers,3,plu)",2,0.0101
art(indef),2,0.0101
v(imp),2,0.0101
pron(indef),2,0.0101
pron(rel),1,0.00505
n(plu),1,0.00505
punc(quest),1,0.00505
"conj(subord)+pron(pers,3,sing)",1,0.00505
art(def),1,0.00505
pron(inter),1,0.00505
misc(),1,0.00505
