POS,Nombre d'apparitions,Frequence d'apparition
n(sing),176,0.17306
adp(),89,0.08751
adv(gener),71,0.06981
pron(poss),54,0.0531
"v(fin,past,lex)",50,0.04916
conj(coord),48,0.0472
v(infin),47,0.04621
adj(),45,0.04425
n(prop),40,0.03933
"pron(pers,3,sing)",40,0.03933
art(def),33,0.03245
"v(fin,pres,lex)",31,0.03048
"v(fin,pres,aux_cop)",31,0.03048
"v(participle,past)",30,0.0295
n(plu),28,0.02753
adv(neg),19,0.01868
art(indef),17,0.01672
adv(dem),16,0.01573
"pron(pers,1,sing)",16,0.01573
pron(dem),15,0.01475
"v(fin,past,aux_cop)",13,0.01278
conj(subord),11,0.01082
"pron(pers,3,plu)",9,0.00885
interj(),7,0.00688
"pron(pers,2,plu)",7,0.00688
num(indef),7,0.00688
pron(rel),6,0.0059
adv(resum),5,0.00492
art(def)+adp(),5,0.00492
"v(participle,pres)",4,0.00393
num(card),4,0.00393
pron(indef),4,0.00393
conj(comp),3,0.00295
"pron(pers,2,sing)",3,0.00295
adp()+art(def),3,0.00295
pronadv(dem),3,0.00295
misc(),3,0.00295
art(def)+n(sing),2,0.00197
pron(inter),2,0.00197
v(prtcl),2,0.00197
"pron(refl,3,sing)",2,0.00197
v(imp),2,0.00197
conj(alse),1,0.00098
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00098
"pron(rel)+pron(pers,3,plu)",1,0.00098
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00098
punc(quest),1,0.00098
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.00098
adv(inter),1,0.00098
pronadv(prep),1,0.00098
"pron(pers,3,sing)+interj()",1,0.00098
adp()+v(infin),1,0.00098
pronadv(rel),1,0.00098
"pron(rel)+pron(pers,3,sing)",1,0.00098
"pron(indef)+v(fin,past,lex)",1,0.00098
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00098
