POS,Nombre d'apparitions,Frequence d'apparition
n(sing),20,0.11765
adp(),15,0.08824
"v(fin,pres,lex)",14,0.08235
conj(coord),11,0.06471
"pron(pers,1,plu)",9,0.05294
n(plu),9,0.05294
adj(),9,0.05294
adv(gener),8,0.04706
art(def),8,0.04706
"v(fin,pres,aux_cop)",7,0.04118
v(infin),7,0.04118
conj(subord),6,0.03529
n(prop),6,0.03529
pron(poss),6,0.03529
"pron(pers,3,sing)",3,0.01765
adv(resum),3,0.01765
interj(),3,0.01765
pron(indef),2,0.01176
pron(dem),2,0.01176
"v(participle,past)",2,0.01176
num(indef),2,0.01176
adv(neg),2,0.01176
adv(dem),2,0.01176
art(indef),2,0.01176
conj(comp),1,0.00588
pronadv(dem),1,0.00588
"v(fin,past,lex)",1,0.00588
adp()+pron(poss),1,0.00588
v(imp),1,0.00588
"pron(pers,2,plu)",1,0.00588
art(def)+n(plu),1,0.00588
misc(),1,0.00588
num(card),1,0.00588
pron(rel),1,0.00588
"v(fin,past,aux_cop)",1,0.00588
art(def)+adp(),1,0.00588
