POS,Nombre d'apparitions,Frequence d'apparition
n(sing),81,0.1804
adv(gener),37,0.08241
conj(coord),33,0.0735
adp(),33,0.0735
pron(poss),27,0.06013
"pron(pers,1,sing)",27,0.06013
"v(fin,pres,lex)",23,0.05122
adj(),21,0.04677
v(infin),20,0.04454
"v(fin,pres,aux_cop)",19,0.04232
"v(participle,past)",12,0.02673
pron(dem),10,0.02227
v(imp),10,0.02227
art(def),8,0.01782
art(indef),7,0.01559
adv(neg),7,0.01559
"pron(pers,3,sing)",6,0.01336
conj(subord),6,0.01336
"pron(pers,2,plu)",6,0.01336
interj(),6,0.01336
adv(dem),5,0.01114
num(indef),5,0.01114
punc(quest),4,0.00891
"v(fin,past,lex)",4,0.00891
"pron(pers,2,sing)",4,0.00891
n(prop),3,0.00668
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00445
adv(inter),2,0.00445
adv(resum),2,0.00445
n(plu),2,0.00445
adv(indef),1,0.00223
"v(fin,past,aux_cop)",1,0.00223
"pron(poss,3,sing)",1,0.00223
pron(indef),1,0.00223
adv(),1,0.00223
"conj(subord)+pron(pers,3,sing)",1,0.00223
pronadv(dem),1,0.00223
pronadv(prep),1,0.00223
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00223
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00223
pron(inter),1,0.00223
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00223
"pron(refl,1,sing)",1,0.00223
conj(comp),1,0.00223
"pron(dem)+v(fin,pres,aux_cop)",1,0.00223
"v(infin,subs)",1,0.00223
art(def)+n(plu),1,0.00223
