POS,Nombre d'apparitions,Frequence d'apparition
n(sing),32,0.16244
adp(),22,0.11168
"pron(pers,1,sing)",20,0.10152
adv(gener),16,0.08122
adj(),13,0.06599
"v(fin,pres,aux_cop)",11,0.05584
"v(fin,pres,lex)",11,0.05584
art(def),8,0.04061
adv(neg),8,0.04061
conj(coord),6,0.03046
v(infin),6,0.03046
n(prop),6,0.03046
"v(participle,past)",5,0.02538
adv(dem),4,0.0203
v(imp),3,0.01523
pron(poss),3,0.01523
conj(subord),3,0.01523
art(indef),3,0.01523
n(plu),2,0.01015
"pron(refl,1,sing)",2,0.01015
adv(resum),1,0.00508
"pron(pers,3,sing)",1,0.00508
adv(indef),1,0.00508
misc(),1,0.00508
"pron(pers,2,plu)",1,0.00508
art(def)+adp(),1,0.00508
num(card),1,0.00508
"v(fin,past,aux_cop)",1,0.00508
num(ord),1,0.00508
pron(rel),1,0.00508
pron(indef),1,0.00508
pronadv(prep),1,0.00508
interj(),1,0.00508
