POS,Nombre d'apparitions,Frequence d'apparition
n(sing),70,0.17413
pron(poss),28,0.06965
adp(),26,0.06468
adv(gener),24,0.0597
v(infin),20,0.04975
"v(fin,pres,lex)",20,0.04975
adj(),17,0.04229
"v(fin,pres,aux_cop)",15,0.03731
"pron(pers,3,sing)",13,0.03234
conj(coord),12,0.02985
"pron(pers,1,sing)",11,0.02736
n(prop),11,0.02736
art(indef),10,0.02488
art(def),10,0.02488
"v(fin,past,lex)",10,0.02488
"v(participle,past)",10,0.02488
"pron(pers,2,plu)",9,0.02239
v(imp),9,0.02239
n(plu),9,0.02239
adv(neg),8,0.0199
interj(),7,0.01741
"v(fin,past,aux_cop)",6,0.01493
conj(subord),5,0.01244
adv(dem),5,0.01244
adv(resum),4,0.00995
pron(dem),3,0.00746
"pron(pers,3,plu)",3,0.00746
num(indef),2,0.00498
"pron(pers,2,sing)",2,0.00498
pronadv(rel),2,0.00498
pron(rel),2,0.00498
misc(),2,0.00498
pron(indef),2,0.00498
"v(fin,pres,aux_cop)+pron(indef)",1,0.00249
pronadv(dem),1,0.00249
n(sing)+adp(),1,0.00249
num(card),1,0.00249
"pron(indef)+pron(pers,3,sing)",1,0.00249
adv(inter),1,0.00249
"pron(refl,2,sing)",1,0.00249
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00249
pron(inter),1,0.00249
"pron(pers,3,sing)+adv(inter)",1,0.00249
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00249
adv(indef),1,0.00249
conj(comp),1,0.00249
interj(latin),1,0.00249
pronadv(prep),1,0.00249
