POS,Nombre d'apparitions,Frequence d'apparition
n(sing),29,0.14428
adj(),17,0.08458
"v(fin,pres,lex)",16,0.0796
conj(coord),13,0.06468
"pron(pers,3,sing)",12,0.0597
v(infin),12,0.0597
adv(gener),11,0.05473
pron(poss),10,0.04975
adp(),10,0.04975
interj(),10,0.04975
"v(fin,pres,aux_cop)",9,0.04478
n(plu),7,0.03483
art(indef),7,0.03483
conj(subord),5,0.02488
"pron(pers,1,sing)",4,0.0199
n(prop),4,0.0199
art(def),4,0.0199
pron(indef),3,0.01493
adv(neg),2,0.00995
"pron(refl,3,sing)",2,0.00995
num(card),2,0.00995
"pron(pers,2,plu)",2,0.00995
"pron(pers,3,sing)+v(fin,pres,lex)",2,0.00995
v(prtcl),1,0.00498
num(indef),1,0.00498
"pron(rel)+pron(pers,3,sing)",1,0.00498
pron(dem),1,0.00498
"v(fin,past,aux_cop)",1,0.00498
"pron(refl,2,plu)",1,0.00498
v(imp),1,0.00498
"v(participle,past)",1,0.00498
