POS,Nombre d'apparitions,Frequence d'apparition
n(sing),49,0.18992
v(infin),20,0.07752
"v(fin,pres,aux_cop)",19,0.07364
adv(gener),16,0.06202
adp(),14,0.05426
"v(fin,pres,lex)",13,0.05039
adv(neg),11,0.04264
adj(),10,0.03876
"pron(pers,2,sing)",9,0.03488
art(def),9,0.03488
conj(coord),8,0.03101
pron(poss),8,0.03101
n(plu),6,0.02326
"v(participle,past)",5,0.01938
conj(subord),5,0.01938
n(prop),5,0.01938
"pron(pers,3,sing)",4,0.0155
interj(),4,0.0155
v(imp),3,0.01163
"v(fin,past,aux_cop)",3,0.01163
num(card),3,0.01163
punc(quest),3,0.01163
pron(dem),3,0.01163
"pron(pers,2,plu)",3,0.01163
num(indef),3,0.01163
adv(dem),3,0.01163
pron(inter),3,0.01163
"pron(pers,1,plu)",3,0.01163
"pron(pers,1,sing)",2,0.00775
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00388
adp()+pron(poss),1,0.00388
pron(indef),1,0.00388
misc(),1,0.00388
pronadv(pers),1,0.00388
art(def)+adp(),1,0.00388
adv(indef),1,0.00388
pron(rel),1,0.00388
"pron(pers,3,sing)+conj(subord)",1,0.00388
"pron(pers,3,plu)",1,0.00388
art(indef),1,0.00388
