POS,Nombre d'apparitions,Frequence d'apparition
n(sing),65,0.15931
adp(),39,0.09559
v(infin),28,0.06863
adj(),25,0.06127
"v(fin,pres,aux_cop)",23,0.05637
"v(fin,pres,lex)",22,0.05392
pron(poss),20,0.04902
adv(gener),20,0.04902
"pron(pers,3,sing)",18,0.04412
art(def),18,0.04412
n(plu),17,0.04167
adv(neg),11,0.02696
conj(coord),11,0.02696
conj(subord),8,0.01961
num(indef),8,0.01961
pron(rel),7,0.01716
"v(participle,past)",6,0.01471
"pron(pers,1,sing)",5,0.01225
pron(indef),5,0.01225
"pron(pers,2,plu)",4,0.0098
art(indef),3,0.00735
pron(dem),3,0.00735
"pron(pers,3,plu)",3,0.00735
"v(fin,past,lex)",3,0.00735
adv(dem),2,0.0049
pronadv(dem),2,0.0049
pronadv(prep),2,0.0049
interj(),2,0.0049
n(prop),2,0.0049
v(prtcl),2,0.0049
"v(fin,pres,aux_cop)+pron(pers,3,sing)",2,0.0049
"v(fin,past,lex)+pron(pers,3,sing)",2,0.0049
"pron(pers,1,plu)",2,0.0049
v(imp),2,0.0049
num(indef)+art(def),2,0.0049
"v(fin,past,lex)+pron(refl,3,sing)",1,0.00245
"pron(pers,3,sing)+pron(pers,3,plu)",1,0.00245
n(sing)+art(def),1,0.00245
art(def)+n(sing),1,0.00245
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00245
conj(comp),1,0.00245
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00245
adv(indef),1,0.00245
"v(fin,pres,aux_cop)+pron(pers,3,plu)",1,0.00245
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00245
"pron(refl,3,sing)",1,0.00245
"pron(pers,3,sing)+pron(indef)",1,0.00245
adp()+art(def),1,0.00245
art(def)+adp(),1,0.00245
