POS,Nombre d'apparitions,Frequence d'apparition
n(sing),45,0.27778
adv(resum),12,0.07407
adp(),10,0.06173
adv(gener),8,0.04938
n(prop),8,0.04938
art(def),7,0.04321
"v(fin,pres,aux_cop)",6,0.03704
n(plu),6,0.03704
v(infin),6,0.03704
interj(),6,0.03704
art(indef),5,0.03086
"v(fin,past,lex)",4,0.02469
pron(poss),4,0.02469
adv(dem),4,0.02469
v(imp),3,0.01852
"v(fin,pres,lex)",3,0.01852
"pron(pers,1,sing)",2,0.01235
num(indef),2,0.01235
"pron(pers,1,plu)",2,0.01235
"v(participle,past)",2,0.01235
"pron(pers,3,plu)",2,0.01235
misc(),2,0.01235
"v(fin,past,aux_cop)",2,0.01235
pron(indef),2,0.01235
adj(),2,0.01235
art(def)+adp(),2,0.01235
n(sing)+art(def),1,0.00617
pronadv(rel),1,0.00617
"pron(pers,3,sing)",1,0.00617
adv(neg),1,0.00617
conj(coord),1,0.00617
