POS,Nombre d'apparitions,Frequence d'apparition
n(sing),34,0.23288
v(infin),10,0.06849
adj(),9,0.06164
adp(),9,0.06164
conj(coord),8,0.05479
"v(fin,pres,lex)",8,0.05479
n(prop),7,0.04795
adv(gener),6,0.0411
misc(),5,0.03425
adv(dem),4,0.0274
"pron(pers,2,plu)",4,0.0274
"pron(pers,2,sing)",4,0.0274
art(def),4,0.0274
pron(poss),4,0.0274
pron(rel),3,0.02055
"v(participle,past)",3,0.02055
"v(fin,pres,aux_cop)",3,0.02055
"pron(pers,3,sing)",3,0.02055
adv(neg),3,0.02055
pron(inter),2,0.0137
punc(hyphen),2,0.0137
art(indef),2,0.0137
v(imp),2,0.0137
interj(),2,0.0137
punc(quest),1,0.00685
v(prtcl),1,0.00685
"pron(pers,1,sing)",1,0.00685
pronadv(rel),1,0.00685
pronadv(dem),1,0.00685
