POS,Nombre d'apparitions,Frequence d'apparition
n(sing),77,0.20588
adp(),31,0.08289
pron(poss),23,0.0615
adv(gener),19,0.0508
adj(),16,0.04278
n(prop),15,0.04011
conj(coord),14,0.03743
"v(fin,pres,aux_cop)",13,0.03476
n(plu),12,0.03209
"v(fin,pres,lex)",12,0.03209
"v(fin,past,lex)",11,0.02941
adv(neg),10,0.02674
"pron(pers,1,sing)",9,0.02406
"pron(pers,3,sing)",9,0.02406
art(def),9,0.02406
art(indef),8,0.02139
v(infin),8,0.02139
punc(hyphen),6,0.01604
conj(subord),6,0.01604
num(card),5,0.01337
"pron(pers,2,plu)",5,0.01337
pron(rel),5,0.01337
v(imp),5,0.01337
"v(participle,past)",5,0.01337
"v(fin,past,aux_cop)",4,0.0107
"pron(pers,3,plu)",4,0.0107
pron(inter),4,0.0107
num(indef),4,0.0107
adp()+art(def),4,0.0107
interj(),4,0.0107
"pron(pers,2,sing)",3,0.00802
adv(dem),2,0.00535
pron(indef),2,0.00535
adv(resum),2,0.00535
pronadv(dem),2,0.00535
pronadv(pers),1,0.00267
adv(inter),1,0.00267
adp()+n(sing),1,0.00267
pron(dem),1,0.00267
pronadv(prep),1,0.00267
misc(),1,0.00267
