POS,Nombre d'apparitions,Frequence d'apparition
n(sing),34,0.23288
"v(fin,pres,lex)",11,0.07534
"pron(pers,1,sing)",10,0.06849
adv(gener),9,0.06164
pron(poss),9,0.06164
adp(),7,0.04795
interj(),7,0.04795
adj(),6,0.0411
"v(fin,pres,aux_cop)",6,0.0411
v(infin),6,0.0411
adv(neg),5,0.03425
n(prop),5,0.03425
v(imp),4,0.0274
"pron(pers,2,plu)",3,0.02055
conj(coord),3,0.02055
adv(inter),3,0.02055
"v(fin,past,aux_cop)",2,0.0137
art(indef),2,0.0137
pron(rel),1,0.00685
num(indef),1,0.00685
"v(participle,past)",1,0.00685
adp()+art(def),1,0.00685
pron(inter),1,0.00685
conj(subord),1,0.00685
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00685
conj(comp),1,0.00685
n(plu),1,0.00685
art(def)+pron(indef),1,0.00685
"pron(pers,1,sing)+adv(neg)",1,0.00685
pron(indef),1,0.00685
"pron(pers,1,sing)+v(fin,pres,aux_cop)",1,0.00685
pron(dem),1,0.00685
