POS,Nombre d'apparitions,Frequence d'apparition
n(sing),26,0.14444
adp(),18,0.1
adv(neg),14,0.07778
adj(),13,0.07222
"v(fin,pres,lex)",12,0.06667
art(def),12,0.06667
v(infin),11,0.06111
adv(gener),9,0.05
"v(fin,pres,aux_cop)",9,0.05
conj(coord),9,0.05
pron(poss),6,0.03333
"v(participle,past)",5,0.02778
adv(dem),4,0.02222
n(plu),4,0.02222
pron(indef),4,0.02222
"pron(pers,3,plu)",4,0.02222
"pron(pers,3,sing)",3,0.01667
interj(),2,0.01111
art(indef),2,0.01111
pron(rel),2,0.01111
conj(subord),2,0.01111
"pron(pers,1,sing)+adv(neg)",1,0.00556
v(imp),1,0.00556
pronadv(rel),1,0.00556
"pron(pers,2,sing)",1,0.00556
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00556
adv(resum),1,0.00556
pronadv(dem),1,0.00556
n(prop),1,0.00556
"pron(pers,2,plu)",1,0.00556
