POS,Nombre d'apparitions,Frequence d'apparition
n(sing),46,0.1369
adp(),39,0.11607
"v(fin,pres,lex)",23,0.06845
pron(poss),22,0.06548
"pron(pers,3,sing)",22,0.06548
adv(gener),22,0.06548
"pron(pers,1,sing)",21,0.0625
"v(participle,past)",15,0.04464
conj(coord),15,0.04464
"v(fin,pres,aux_cop)",14,0.04167
adv(neg),13,0.03869
adj(),12,0.03571
v(infin),11,0.03274
conj(subord),7,0.02083
n(plu),6,0.01786
art(indef),5,0.01488
art(def),5,0.01488
num(indef),4,0.0119
adv(resum),4,0.0119
pron(dem),4,0.0119
n(prop),3,0.00893
"v(fin,past,lex)",3,0.00893
"v(participle,pres)",2,0.00595
pron(rel),2,0.00595
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00595
pronadv(rel),1,0.00298
"pron(pers,2,plu)",1,0.00298
adv(inter),1,0.00298
pron(inter),1,0.00298
interj(),1,0.00298
"conj(subord)+pron(pers,3,sing)",1,0.00298
pronadv(prep),1,0.00298
conj(comp),1,0.00298
adv(dem),1,0.00298
v(imp),1,0.00298
art(def)+adj(),1,0.00298
pron(indef),1,0.00298
"v(fin,past,aux_cop)",1,0.00298
misc(),1,0.00298
