POS,Nombre d'apparitions,Frequence d'apparition
n(sing),82,0.158
v(infin),40,0.07707
adv(gener),35,0.06744
adv(neg),33,0.06358
"v(fin,pres,aux_cop)",32,0.06166
"v(fin,pres,lex)",29,0.05588
pron(poss),27,0.05202
"pron(pers,1,sing)",25,0.04817
adj(),23,0.04432
conj(coord),23,0.04432
adp(),20,0.03854
"pron(pers,2,plu)",16,0.03083
"v(participle,past)",14,0.02697
art(def),13,0.02505
conj(subord),10,0.01927
n(plu),9,0.01734
n(prop),8,0.01541
"v(fin,past,aux_cop)",7,0.01349
pron(rel),7,0.01349
v(imp),6,0.01156
"pron(pers,2,sing)",6,0.01156
pron(dem),5,0.00963
adv(dem),5,0.00963
art(indef),4,0.00771
"pron(pers,3,sing)",3,0.00578
num(indef),3,0.00578
"v(participle,pres)",2,0.00385
pronadv(rel),2,0.00385
pron(indef),2,0.00385
art(def)+n(sing),2,0.00385
conj(comp),2,0.00385
punc(quest),2,0.00385
"v(fin,past,lex)",2,0.00385
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00385
n(sing)+art(def),1,0.00193
pronadv(dem),1,0.00193
pronadv(prep),1,0.00193
"v(fin,pres,aux_cop)+pron(pers,3,plu)",1,0.00193
num(card),1,0.00193
"conj(comp)+pron(pers,3,sing)",1,0.00193
art(def)+adp(),1,0.00193
pron(inter),1,0.00193
adp()+num(indef),1,0.00193
misc(),1,0.00193
"pron(pers,3,plu)",1,0.00193
"pron(indef)+v(fin,pres,lex)",1,0.00193
adv(resum),1,0.00193
conj(comp)+pron(indef),1,0.00193
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00193
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00193
interj(),1,0.00193
v(prtcl),1,0.00193
