POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.18627
"v(fin,pres,lex)",31,0.10131
adp(),22,0.0719
adv(gener),18,0.05882
conj(coord),16,0.05229
art(indef),16,0.05229
"v(fin,pres,aux_cop)",14,0.04575
adv(neg),13,0.04248
art(def),11,0.03595
pron(poss),10,0.03268
"pron(pers,3,sing)",9,0.02941
adj(),9,0.02941
n(prop),8,0.02614
adv(dem),7,0.02288
adv(resum),7,0.02288
"pron(pers,1,sing)",6,0.01961
num(indef),5,0.01634
conj(subord),5,0.01634
pron(rel),4,0.01307
pronadv(dem),4,0.01307
"v(fin,past,lex)",4,0.01307
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.0098
v(infin),3,0.0098
interj(),3,0.0098
conj(comp)+pron(indef),2,0.00654
"pron(pers,2,plu)",2,0.00654
"v(participle,past)",2,0.00654
v(imp),2,0.00654
pron(dem),2,0.00654
pron(inter),2,0.00654
conj(comp),2,0.00654
pronadv(rel),1,0.00327
pronadv(inter),1,0.00327
n(plu),1,0.00327
"conj(subord)+pron(pers,3,sing)",1,0.00327
"pronadv(pers)+v(fin,past,lex)",1,0.00327
num(card),1,0.00327
pron(indef),1,0.00327
