POS,Nombre d'apparitions,Frequence d'apparition
n(sing),77,0.2037
adp(),31,0.08201
v(infin),30,0.07937
adj(),27,0.07143
"v(fin,pres,aux_cop)",24,0.06349
art(def),19,0.05026
adv(gener),19,0.05026
"v(fin,pres,lex)",17,0.04497
conj(coord),16,0.04233
n(prop),14,0.03704
art(indef),11,0.0291
"pron(pers,1,sing)",10,0.02646
adv(neg),10,0.02646
"pron(pers,3,sing)",10,0.02646
pron(dem),8,0.02116
"v(participle,past)",6,0.01587
conj(subord),5,0.01323
pron(poss),5,0.01323
num(indef),4,0.01058
"v(fin,past,aux_cop)",4,0.01058
pron(indef),3,0.00794
n(plu),3,0.00794
interj(),3,0.00794
adv(dem),3,0.00794
"pron(pers,3,plu)",2,0.00529
pronadv(rel),2,0.00529
v(imp),2,0.00529
misc(),2,0.00529
pron(rel),2,0.00529
n(sing)+adp(),1,0.00265
pron(inter),1,0.00265
"pron(pers,2,plu)",1,0.00265
"v(fin,past,lex)",1,0.00265
pronadv(dem),1,0.00265
num(card),1,0.00265
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00265
"pron(pers,1,plu)",1,0.00265
conj(comp),1,0.00265
