POS,Nombre d'apparitions,Frequence d'apparition
n(sing),188,0.25067
adp(),65,0.08667
"v(fin,pres,lex)",49,0.06533
art(def),47,0.06267
adv(gener),43,0.05733
adj(),36,0.048
conj(coord),31,0.04133
pron(poss),29,0.03867
n(prop),28,0.03733
"v(participle,past)",25,0.03333
"v(fin,pres,aux_cop)",23,0.03067
v(infin),19,0.02533
adv(neg),18,0.024
"pron(pers,3,sing)",16,0.02133
interj(),13,0.01733
pron(rel),13,0.01733
"pron(pers,3,plu)",12,0.016
n(plu),11,0.01467
conj(subord),10,0.01333
v(imp),9,0.012
art(indef),9,0.012
adv(dem),7,0.00933
num(indef),7,0.00933
pron(indef),6,0.008
"pron(pers,1,sing)",5,0.00667
adp()+art(def),2,0.00267
art(def)+adp(),2,0.00267
art(def)+adj(),2,0.00267
art(def)+n(sing),2,0.00267
"pron(pers,1,plu)",2,0.00267
pron(dem),2,0.00267
"v(fin,past,aux_cop)",2,0.00267
misc(),2,0.00267
"v(fin,past,lex)",2,0.00267
"pron(pers,2,plu)",2,0.00267
art(def)+num(ord),1,0.00133
"pron(pers,1,sing)+v(fin,pres,aux_cop)",1,0.00133
pronadv(prep),1,0.00133
pronadv(dem),1,0.00133
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00133
"pron(pers,1,sing)+adv(neg)",1,0.00133
pron(inter),1,0.00133
punc(quest),1,0.00133
conj(comp),1,0.00133
adp()+v(infin),1,0.00133
"pron(pers,3,sing)+adv(neg)",1,0.00133
