POS,Nombre d'apparitions,Frequence d'apparition
n(sing),21,0.18919
adp(),13,0.11712
adj(),12,0.10811
conj(coord),9,0.08108
"v(fin,pres,aux_cop)",7,0.06306
"pron(pers,1,sing)",6,0.05405
"v(fin,pres,lex)",6,0.05405
pron(poss),5,0.04505
v(infin),5,0.04505
adv(gener),5,0.04505
art(indef),4,0.03604
n(prop),3,0.02703
"pron(pers,2,plu)",2,0.01802
art(def),2,0.01802
"pron(pers,1,plu)",2,0.01802
adv(rel),1,0.00901
"pron(pers,3,plu)",1,0.00901
adp()+art(def)+n(sing),1,0.00901
interj(),1,0.00901
conj(subord),1,0.00901
"v(participle,past)",1,0.00901
"v(fin,past,aux_cop)",1,0.00901
num(indef),1,0.00901
n(plu),1,0.00901
