POS,Nombre d'apparitions,Frequence d'apparition
n(sing),66,0.17054
adp(),42,0.10853
pron(poss),26,0.06718
adj(),25,0.0646
"v(fin,pres,lex)",24,0.06202
adv(gener),22,0.05685
conj(coord),21,0.05426
art(def),19,0.0491
"pron(pers,2,plu)",17,0.04393
"v(fin,pres,aux_cop)",13,0.03359
"v(participle,past)",12,0.03101
v(infin),12,0.03101
n(plu),11,0.02842
interj(),10,0.02584
pron(rel),9,0.02326
n(prop),9,0.02326
adv(neg),8,0.02067
v(imp),5,0.01292
"pron(pers,3,sing)",5,0.01292
"pron(pers,1,plu)",4,0.01034
"pron(pers,2,sing)",3,0.00775
"v(fin,past,aux_cop)",3,0.00775
conj(subord),3,0.00775
art(indef),2,0.00517
num(indef),2,0.00517
punc(quest),2,0.00517
"pron(refl,3,sing)",2,0.00517
adv(dem),1,0.00258
"pron(indef)+v(fin,past,lex)",1,0.00258
"pron(pers,1,sing)",1,0.00258
pron(indef),1,0.00258
adp()+art(def),1,0.00258
num(ord),1,0.00258
pron(dem),1,0.00258
art(def)+n(sing),1,0.00258
art(def)+adp(),1,0.00258
"pron(pers,3,plu)",1,0.00258
