POS,Nombre d'apparitions,Frequence d'apparition
n(sing),33,0.2619
adp(),13,0.10317
pron(poss),11,0.0873
conj(coord),11,0.0873
"v(fin,pres,aux_cop)",6,0.04762
adv(gener),4,0.03175
v(infin),4,0.03175
"pron(pers,3,sing)",4,0.03175
"pron(pers,2,plu)",4,0.03175
conj(subord),3,0.02381
"v(fin,pres,lex)",3,0.02381
"v(participle,past)",3,0.02381
"pron(pers,2,sing)",3,0.02381
adv(neg),2,0.01587
adj(),2,0.01587
interj(),2,0.01587
art(def),2,0.01587
v(imp),2,0.01587
art(indef),2,0.01587
n(prop),1,0.00794
adv(dem),1,0.00794
pron(dem),1,0.00794
"v(infin,subs)",1,0.00794
punc(quest),1,0.00794
n(plu),1,0.00794
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00794
"pron(pers,1,sing)",1,0.00794
"pron(refl,2,sing)",1,0.00794
num(indef),1,0.00794
art(def)+adp(),1,0.00794
"v(fin,past,lex)",1,0.00794
