POS,Nombre d'apparitions,Frequence d'apparition
n(sing),104,0.20352
adp(),46,0.09002
pron(poss),36,0.07045
adv(gener),32,0.06262
adj(),31,0.06067
"v(fin,pres,aux_cop)",28,0.05479
conj(coord),27,0.05284
v(infin),24,0.04697
"v(fin,pres,lex)",21,0.0411
art(def),20,0.03914
art(indef),12,0.02348
pron(rel),11,0.02153
"pron(pers,1,plu)",10,0.01957
"v(participle,past)",10,0.01957
n(prop),9,0.01761
adv(neg),9,0.01761
"pron(pers,3,sing)",9,0.01761
interj(),8,0.01566
n(plu),8,0.01566
num(indef),5,0.00978
"pron(pers,2,plu)",5,0.00978
"v(fin,past,lex)",5,0.00978
"pron(pers,3,plu)",5,0.00978
"pron(pers,1,sing)",5,0.00978
adv(inter),4,0.00783
art(def)+n(sing),3,0.00587
pron(indef),3,0.00587
pron(dem),3,0.00587
conj(subord),3,0.00587
v(imp),3,0.00587
misc(),2,0.00391
adv(dem),2,0.00391
"pron(refl,3,sing)",1,0.00196
pron(inter),1,0.00196
"pron(pers,2,plu)+pron(pers,3,sing)",1,0.00196
v(prtcl),1,0.00196
adj()+n(sing),1,0.00196
"pron(pers,2,sing)",1,0.00196
adv(resum),1,0.00196
"pron(pers,1,sing)+adv(neg)",1,0.00196
