POS,Nombre d'apparitions,Frequence d'apparition
n(sing),50,0.19685
adp(),22,0.08661
adv(gener),21,0.08268
adj(),19,0.0748
conj(coord),16,0.06299
"v(fin,pres,lex)",14,0.05512
"v(fin,pres,aux_cop)",12,0.04724
v(infin),12,0.04724
adv(neg),7,0.02756
pron(rel),7,0.02756
art(def),7,0.02756
n(plu),6,0.02362
art(indef),5,0.01969
pron(poss),5,0.01969
adv(dem),5,0.01969
conj(comp),4,0.01575
v(imp),3,0.01181
punc(quest),3,0.01181
"v(participle,past)",3,0.01181
pron(dem),3,0.01181
"pron(pers,2,sing)",3,0.01181
pronadv(rel),3,0.01181
interj(),2,0.00787
"v(fin,past,aux_cop)",2,0.00787
num(indef),2,0.00787
n(prop),2,0.00787
"pron(pers,2,plu)",2,0.00787
adv(rel),1,0.00394
pron(indef),1,0.00394
pronadv(rel)+pron(indef),1,0.00394
num(card),1,0.00394
adp()+art(def),1,0.00394
pronadv(dem),1,0.00394
pronadv(prep),1,0.00394
pron(inter),1,0.00394
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00394
"pron(dem)+v(fin,pres,aux_cop)",1,0.00394
"pron(pers,3,sing)",1,0.00394
"pron(pers,1,sing)",1,0.00394
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00394
"pron(pers,1,plu)",1,0.00394
